attack,iteration,distance,space,norm_p,time,query_num,query_max,image,orig_label,adv_label,acc
geoda,3,l2,sub,9.960259,1.3826444149017334,644,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00007820.JPEG,957,949,0.5070422535211268
geoda,4,l2,sub,7.8950667,2.0184731483459473,967,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00007820.JPEG,957,949,0.51
geoda,0,l2,sub,18.212202,0.5858426094055176,101,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00014512.JPEG,431,697,0.5714285714285714
geoda,1,l2,sub,12.844834,0.7607553005218506,231,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00014512.JPEG,431,697,0.5740740740740741
geoda,2,l2,sub,10.43293,1.089768409729004,406,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00014512.JPEG,431,697,0.5328947368421053
geoda,3,l2,sub,8.697763,1.9777708053588867,642,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00014512.JPEG,431,697,0.4788732394366197
geoda,4,l2,sub,7.5158625,2.703117847442627,965,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00014512.JPEG,431,697,0.5633333333333334
geoda,0,l2,sub,19.296457,0.5859839916229248,101,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00040042.JPEG,630,63,0.5454545454545454
geoda,1,l2,sub,14.667772,0.7523994445800781,231,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00040042.JPEG,630,63,0.5370370370370371
geoda,2,l2,sub,11.902425,1.0749859809875488,406,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00040042.JPEG,630,63,0.46710526315789475
geoda,3,l2,sub,9.748553,1.388381004333496,642,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00040042.JPEG,630,63,0.4694835680751174
geoda,4,l2,sub,8.0704,1.9921550750732422,965,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00040042.JPEG,630,63,0.56
geoda,,l2,sub,,,,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00003840.JPEG,962,935,
geoda,0,l2,sub,72.95692,0.8095285892486572,105,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00002361.JPEG,401,447,0.6233766233766234
geoda,1,l2,sub,57.87123,1.126084327697754,239,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00002361.JPEG,401,447,0.4722222222222222
geoda,2,l2,sub,45.445404,1.5264086723327637,416,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00002361.JPEG,401,447,0.5328947368421053
geoda,3,l2,sub,26.958223,1.7623796463012695,654,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00002361.JPEG,401,921,0.5492957746478874
geoda,4,l2,sub,20.426561,2.010474443435669,977,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00002361.JPEG,401,921,0.5433333333333333
geoda,0,l2,sub,8.905051,0.5943264961242676,99,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00032337.JPEG,909,469,0.5454545454545454
geoda,1,l2,sub,6.746358,0.7757399082183838,229,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00032337.JPEG,909,469,0.5555555555555556
geoda,2,l2,sub,4.9304266,1.046586275100708,403,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00032337.JPEG,909,469,0.506578947368421
geoda,3,l2,sub,3.8756225,1.4247868061065674,639,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00032337.JPEG,909,469,0.4694835680751174
geoda,4,l2,sub,2.9900427,2.0999059677124023,962,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00032337.JPEG,909,469,0.54
geoda,0,l2,sub,10.976949,0.8173398971557617,99,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00007446.JPEG,175,189,0.4675324675324675
geoda,1,l2,sub,6.2723646,1.0392405986785889,229,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00007446.JPEG,175,189,0.49074074074074076
geoda,2,l2,sub,3.977022,1.1882100105285645,403,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00007446.JPEG,175,189,0.4868421052631579
geoda,3,l2,sub,2.7971387,1.3756992816925049,639,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00007446.JPEG,175,189,0.431924882629108
geoda,4,l2,sub,2.0376637,2.487936019897461,962,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00007446.JPEG,175,189,0.48333333333333334
geoda,0,l2,sub,57.589016,0.789729118347168,104,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00022856.JPEG,198,342,0.45454545454545453
geoda,1,l2,sub,47.130928,0.7994594573974609,238,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00022856.JPEG,198,331,0.48148148148148145
geoda,2,l2,sub,36.694332,1.1118278503417969,414,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00022856.JPEG,198,330,0.5526315789473685
geoda,3,l2,sub,29.51096,1.738311767578125,652,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00022856.JPEG,198,287,0.49295774647887325
geoda,4,l2,sub,24.218092,2.7608144283294678,975,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00022856.JPEG,198,287,0.57
geoda,,l2,sub,,,,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00030570.JPEG,643,880,
geoda,0,l2,sub,23.011602,0.5804188251495361,101,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00030026.JPEG,49,68,0.44155844155844154
geoda,1,l2,sub,16.101013,0.7504394054412842,231,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00030026.JPEG,49,68,0.4074074074074074
geoda,2,l2,sub,9.63631,1.0629842281341553,406,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00030026.JPEG,49,68,0.42105263157894735
geoda,3,l2,sub,6.8265,1.396104335784912,642,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00030026.JPEG,49,67,0.568075117370892
geoda,4,l2,sub,5.3649044,2.0266196727752686,965,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00030026.JPEG,49,67,0.45666666666666667
geoda,0,l2,sub,1.8115611,0.6406793594360352,99,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00015693.JPEG,967,922,0.5454545454545454
geoda,1,l2,sub,0.8680396,1.0977134704589844,229,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00015693.JPEG,967,922,0.5370370370370371
geoda,2,l2,sub,0.56471723,1.4888544082641602,404,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00015693.JPEG,967,922,0.5855263157894737
geoda,3,l2,sub,0.41069436,1.9131948947906494,640,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00015693.JPEG,967,922,0.4835680751173709
geoda,4,l2,sub,0.3328277,2.038334846496582,963,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00015693.JPEG,967,922,0.47333333333333333
geoda,0,l2,sub,34.67486,0.5963690280914307,103,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00042115.JPEG,450,709,0.4935064935064935
geoda,1,l2,sub,28.398344,0.7592847347259521,235,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00042115.JPEG,450,709,0.4537037037037037
geoda,2,l2,sub,21.498867,1.0588111877441406,410,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00042115.JPEG,450,709,0.5131578947368421
geoda,3,l2,sub,17.573092,1.4396839141845703,646,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00042115.JPEG,450,709,0.5774647887323944
geoda,4,l2,sub,14.408931,2.0018601417541504,969,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00042115.JPEG,450,709,0.51
geoda,0,l2,sub,15.280846,0.7809174060821533,99,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00043917.JPEG,171,173,0.44155844155844154
geoda,1,l2,sub,8.638905,1.0471444129943848,229,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00043917.JPEG,171,173,0.5555555555555556
geoda,2,l2,sub,5.846223,1.3558828830718994,404,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00043917.JPEG,171,173,0.4407894736842105
geoda,3,l2,sub,4.3855305,1.4309237003326416,640,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00043917.JPEG,171,173,0.5070422535211268
geoda,4,l2,sub,3.3845682,2.007261037826538,963,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00043917.JPEG,171,173,0.53
geoda,0,l2,sub,20.323423,0.5967967510223389,101,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00013463.JPEG,191,187,0.5194805194805194
geoda,1,l2,sub,14.918722,0.7667949199676514,231,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00013463.JPEG,191,187,0.42592592592592593
geoda,2,l2,sub,11.385388,1.0528767108917236,406,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00013463.JPEG,191,187,0.5526315789473685
geoda,3,l2,sub,8.843227,1.4286365509033203,642,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00013463.JPEG,191,187,0.5023474178403756
geoda,4,l2,sub,6.8934712,2.4928805828094482,965,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00013463.JPEG,191,187,0.48333333333333334
geoda,0,l2,sub,6.181056,0.788658618927002,99,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00043336.JPEG,803,569,0.4805194805194805
geoda,1,l2,sub,3.3179128,0.7599408626556396,229,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00043336.JPEG,803,569,0.46296296296296297
geoda,2,l2,sub,1.8491967,1.0886235237121582,404,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00043336.JPEG,803,569,0.47368421052631576
geoda,3,l2,sub,1.2412715,1.4193806648254395,640,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00043336.JPEG,803,569,0.539906103286385
geoda,4,l2,sub,0.90555084,2.044633626937866,963,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00043336.JPEG,803,569,0.46
geoda,0,l2,sub,28.617641,0.588120698928833,101,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00031762.JPEG,377,381,0.5194805194805194
geoda,1,l2,sub,25.481731,0.7701735496520996,233,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00031762.JPEG,377,381,0.39814814814814814
geoda,2,l2,sub,17.938953,1.0953834056854248,408,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00031762.JPEG,377,381,0.5
geoda,3,l2,sub,13.971384,1.8717868328094482,644,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00031762.JPEG,377,381,0.4788732394366197
geoda,4,l2,sub,10.947826,2.822624683380127,967,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00031762.JPEG,377,381,0.4633333333333333
geoda,0,l2,sub,25.487104,1.0575792789459229,101,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00048350.JPEG,688,741,0.5064935064935064
geoda,1,l2,sub,21.741463,1.212066411972046,231,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00048350.JPEG,688,741,0.5833333333333334
geoda,2,l2,sub,18.864538,1.6520676612854004,406,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00048350.JPEG,688,741,0.4605263157894737
geoda,3,l2,sub,16.383045,2.5508546829223633,642,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00048350.JPEG,688,741,0.49765258215962443
geoda,4,l2,sub,14.198135,3.8973307609558105,965,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00048350.JPEG,688,741,0.5066666666666667
geoda,0,l2,sub,48.214073,0.6051974296569824,104,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00020720.JPEG,694,790,0.5454545454545454
geoda,1,l2,sub,41.39841,0.7805707454681396,238,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00020720.JPEG,694,790,0.49074074074074076
geoda,2,l2,sub,31.795628,1.0986287593841553,414,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00020720.JPEG,694,790,0.5263157894736842
geoda,3,l2,sub,25.395067,1.3779428005218506,650,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00020720.JPEG,694,791,0.5211267605633803
geoda,4,l2,sub,19.277447,2.2414510250091553,973,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00020720.JPEG,694,791,0.55
geoda,0,l2,sub,7.8111486,0.6945483684539795,99,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00008907.JPEG,103,124,0.45454545454545453
geoda,1,l2,sub,5.5923076,1.3547887802124023,229,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00008907.JPEG,103,124,0.5462962962962963
geoda,2,l2,sub,4.562699,2.8977155685424805,404,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00008907.JPEG,103,124,0.4605263157894737
geoda,3,l2,sub,3.79812,2.6925768852233887,640,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00008907.JPEG,103,124,0.4835680751173709
geoda,4,l2,sub,3.196426,2.640868902206421,963,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00008907.JPEG,103,124,0.4866666666666667
geoda,0,l2,sub,20.058353,1.046980619430542,101,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00023636.JPEG,298,356,0.4805194805194805
geoda,1,l2,sub,12.083492,1.163571834564209,231,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00023636.JPEG,298,356,0.5370370370370371
geoda,2,l2,sub,8.911995,1.2343995571136475,406,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00023636.JPEG,298,356,0.47368421052631576
geoda,3,l2,sub,1.5196091,1.8240442276000977,642,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00023636.JPEG,298,356,0.4694835680751174
geoda,4,l2,sub,0.3351334,2.7155025005340576,965,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00023636.JPEG,298,356,0.46
geoda,,l2,sub,,,,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00011724.JPEG,32,31,
geoda,,l2,sub,,,,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00047813.JPEG,883,117,
geoda,,l2,sub,,,,1000,./ILSVRC2012_img_val/ILSVRC2012_val_00024066.JPEG,424,762,
